科目编码,科目名称,核算维度编码,核算维度名称,期初余额借方,期初余额贷方,本年累计借方,本年累计贷方,期末余额借方,期末余额贷方,文件来源,公司,期间,币别,subject_code_path,subject_name_path,is_dimension_row,年份
,,1.01.0433,无锡丰强化工科技有限公司,0.0,0.0,769920.0,769920.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.01.0434,深蓝汽车科技有限公司,0.0,0.0,9900.0,0.0,9900.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.01.0437,海凯汽车零部件（天津）有限公司,0.0,0.0,3390.0,0.0,3390.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.01.0438,青岛瑞联升化工科技有限公司,0.0,0.0,778572.0,778572.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.01.0439,内蒙古鸿鲲塑化制品有限公司,0.0,0.0,1728942.0,1728942.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.01.0440,河南联顺塑业科技有限公司,0.0,0.0,0.0,33346.8,0.0,33346.8,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.01.0441,宁波弗迪电池有限公司,0.0,0.0,2165030.51,0.0,2165030.51,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.01.0442,长沙弗迪电池有限公司,0.0,0.0,95613.09,0.0,95613.09,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.01.0444,蓝博（苏州）塑胶有限公司,0.0,0.0,0.0,22000.0,0.0,22000.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.010100,广东金发复合材料有限公司,22207625.99,0.0,55879696.72,22207626.0,55879696.71,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0006,上海巍立实业有限公司,1689.119999999999,0.0,37197.64,25922.44,12964.32,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0009,深圳市大疆百旺科技有限公司,1403712.379999999,0.0,31567368.28,26592359.29,6378721.37,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0011,深圳市大疆如影科技有限公司,55204.85000000004,0.0,393660.6,420469.18,28396.27,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0027,东莞市李群自动化技术有限公司,0.0,15657.079999999958,149076.36,267558.64,0.0,134139.36,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0031,江西丰羽顺途科技有限公司,16800.0,0.0,0.0,16800.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0034,丰翼科技（深圳）有限公司,0.0,0.0,122201.0,0.0,122201.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0036,格力博（江苏）股份有限公司,0.0,0.0,62293.2,0.0,62293.2,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0041,南京泉峰科技有限公司,1018423.14,0.0,1633064.39,1985684.0,665803.53,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0042,库卡机器人（广东）有限公司,0.0,0.0,67067.7,67067.7,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0046,桂林智神信息技术股份有限公司,0.0,0.0,5101.4,5101.4,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0047,美团科技有限公司,10400.27,0.0,0.0,10400.0,0.27,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0048,杭州翼菲机器人智能制造有限公司,0.0,0.0,207.4,0.0,207.4,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0050,广州超境汽车科技有限公司,0.0,0.0,5081.2,5081.2,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0052,东莞市建杰运动器材有限公司,0.0,0.0,21800.0,21800.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0057,潍坊歌尔丹拿电子科技有限公司,11107.46,0.0,0.0,0.0,11107.46,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0058,安庆创跃电器有限公司,77204.92,0.0,0.04,76606.92,598.04,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0059,常州汉邦工程塑料股份有限公司,151727.4,0.0,189125.49,151727.4,189125.49,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0065,科源（广州）精密科技有限公司,0.0,0.0,1030708.5,0.0,1030708.5,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0068,深圳市泰迅数码有限公司,0.0,0.0,18600.0,18600.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0069,广州成至智能机器科技有限公司,0.0,0.0,23750.0,54550.0,0.0,30800.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0074,超轫塑汽车材料科技(武汉)有限公司,0.0,0.0,67950.0,66000.0,1950.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.02.0077,深圳市天鹰装备科技有限公司,0.0,0.0,1770.0,6270.0,0.0,4500.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.020027,明安运动器材(东莞)有限公司,0.01,0.0,0.0,0.0,0.01,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.020029,浙江翔龙航空科技有限公司,0.0,0.0,1350.0,1350.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,1.020030,南通一佳精密钣金有限公司,0.0,0.0,3150.0,3150.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0002,Arkal automotive,0.0,0.0,0.0,0.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0003,Arkal Automotive (Israel),7073.279999999999,0.0,5302.35,1087.08,11288.55,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0007,Elringklinger,0.0,98113.53,0.0,-4165.77,0.0,93947.76,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0009,"ElringKlinger USA, Inc.",0.0,975.59,0.0,0.0,0.0,975.59,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0010,Green Option,0.0,13663.65,0.0,203.68,0.0,13867.33,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0012,P?ppelmann GmbH & Co. KG,1026.43,0.0,0.0,0.0,1026.43,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0015,"KASAI KOGYO CO.,LTD.",0.0,22634.47,0.0,337.39,0.0,22971.86,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0017,US Liner Company,0.0,101510.5,0.0,1513.14,0.0,103023.64,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0029,KINGFA Sci. & Tech. (Europe) GmbH,0.0,0.0,799.17,799.17,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0030,Kautex Textron GmbH & Co.KG,131409.75,0.0,134272.0,265531.24,150.51,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0033,CIMC REEFER TRAILER INC.,3103223.68,0.0,6353177.7,8588613.32,867788.06,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0041,FORWARD ENGINEERING NORTH AMERICA,0.0,7613.9,0.0,113.63,0.0,7727.53,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0042,Arkal Automotive GmbH,0.0,11788.8,583.65,83.4,0.0,11288.55,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0043,"Comercializadora Nimmka, S.A. de C.V.",311.64000000000004,0.0,0.0,-4.65,316.29,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.01.0044,XXENTRIA INTERNATIONAL(USA) CORP.,0.0,0.0,2961.91,2961.91,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
,,2.02.0001,Freefly Systems Inc.,162.9,0.0,0.0,-2.43,165.33,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1122/,/应收账款/,True,2024
1131,应收股利,,,0.0,0.0,11937000.0,11937000.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1131/,/应收股利/,False,2024
1221,其他应收款,,,5761888.839999998,0.0,42509412.06,5164935.01,43106365.89,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/,/其他应收款/,False,2024
1221.01,客户往来,,,30000.0,0.0,500000.0,500000.0,30000.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.01/,/其他应收款/客户往来/,False,2024
,,1.01.0002,比亚迪汽车工业有限公司,0.0,0.0,500000.0,500000.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.01/,/其他应收款/客户往来/,True,2024
,,1.01.0011,湖北海立美达汽车有限公司,10000.0,0.0,0.0,0.0,10000.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.01/,/其他应收款/客户往来/,True,2024
,,1.01.0087,安徽开乐专用车辆股份有限公司,20000.0,0.0,0.0,0.0,20000.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.01/,/其他应收款/客户往来/,True,2024
1221.02,供应商往来,,,3690590.6,0.0,2000.0,800000.0,2892590.6,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.02/,/其他应收款/供应商往来/,False,2024
,,01.0009,广州盈骄恒贸易有限公司,2675590.6,0.0,0.0,800000.0,1875590.6,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.02/,/其他应收款/供应商往来/,True,2024
,,05.0017,广州五杰机械有限公司,1015000.0,0.0,0.0,0.0,1015000.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.02/,/其他应收款/供应商往来/,True,2024
,,07.0202,广州产权交易所有限公司,0.0,0.0,2000.0,0.0,2000.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.02/,/其他应收款/供应商往来/,True,2024
1221.03,员工往来,,,201255.7200000001,0.0,913623.5,931103.93,183775.29,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,False,2024
,,007,谢永科,10299.09,0.0,0.0,10299.09,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,008,肖鹏,1373.5300000000007,0.0,8217.49,9591.02,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,009,杨娜,3773.34,0.0,0.0,3773.34,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,015,胡赫,0.0,3078.4999999999955,755000.0,751837.38,84.12,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,022,杨岳,24170.0,0.0,-24170.0,0.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,038,覃耀松,160000.0,0.0,42000.0,83000.0,119000.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,050,崔茜,0.0,0.0,14832.45,14832.45,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,052,吕建广,0.0,0.0,40000.0,40000.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,074,刘颖楠,3258.9399999999996,0.0,854.0,4112.94,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,080,叶美贤,0.0,0.0,521.17,0.0,521.17,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,110,徐子航,0.0,0.0,40000.0,0.0,40000.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,111,龙钱艳,1459.3200000000002,0.0,2198.39,3657.71,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,K026071,赵智辉,0.0,0.0,10000.0,10000.0,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
,,K032434,周小姣,0.0,0.0,24170.0,0.0,24170.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.03/,/其他应收款/员工往来/,True,2024
1221.05,关联方往来,,,1840042.52,0.0,1093788.56,2933831.08,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.05/,/其他应收款/关联方往来/,False,2024
,,1.01.0007,广东金发科技有限公司,416200.4,0.0,180990.66,597191.06,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.05/,/其他应收款/关联方往来/,True,2024
,,1.01.0012,金发科技股份有限公司,1423842.12,0.0,912797.9,2336640.02,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.05/,/其他应收款/关联方往来/,True,2024
1221.06,　　其他,,,0.0,0.0,40000000.0,0.0,40000000.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1221/1221.06/,/其他应收款/其他/,False,2024
1231,坏账准备,,,0.0,1486070.33,0.0,1596993.9,0.0,3083064.23,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1231/,/坏账准备/,False,2024
1231.01,　　应收账款,,,0.0,1126380.0100000002,0.0,1031066.38,0.0,2157446.39,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1231/1231.01/,/坏账准备/应收账款/,False,2024
1231.02,　　其他应收款,,,0.0,359690.31999999995,0.0,565927.52,0.0,925617.84,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1231/1231.02/,/坏账准备/其他应收款/,False,2024
1403,原材料,,,0.0,0.0,145199728.53,130519865.17,14679863.36,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1403/,/原材料/,False,2024
1405,库存商品,,,570834.3400000334,0.0,441238948.7,409706798.79,32102984.25,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1405/,/库存商品/,False,2024
1406,发出商品,,,3003269.780000031,0.0,287459805.83,228064737.94,62398337.67,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1406/,/发出商品/,False,2024
,,0010,考泰斯（上海）塑料技术有限公司,0.0,0.0,4762.8,4714.2,48.6,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1406/,/发出商品/,True,2024
,,0038,扬州磐晟纳米新材料科技股份有限公司,0.0,0.0,396.92,396.92,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1406/,/发出商品/,True,2024
,,1.01.0011,湖北海立美达汽车有限公司,0.0,0.0,1088173.83,1088173.83,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1406/,/发出商品/,True,2024
,,1.01.0012,金发科技股份有限公司,0.0,0.0,6999.62,6999.62,0.0,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1406/,/发出商品/,True,2024
,,1.01.0017,龙门县同昌汽车新材料有限公司,3089.05,0.0,0.0,0.0,3089.05,0.0,ky-txw-2024.csv,广州金发碳纤维新材料发展有限公司,2024,综合本位币,/1406/,/发出商品/,True,2024
